index,author,retweet,month,content,media type,group,chapter,group_fix
13846,maddamoon,retweet,11,RT  @5GRinaldini:  @MattiaPascalTw Ë rassegnato alle sue fattezze.E se invece imparasse ad amarle? Le nostre #imperfezioni ci rendono #unici .#MattiaTW/03  #4,NA,O2,3,OtherReg
13852,maddamoon,retweet,11,"RT  @5GRinaldini: #MattiaTW/03  L'autoritratto di Pascal ricorda vagamente quello di Alfieri, con un naso meno soddisfacente perÚ. (22)",NA,O2,3,OtherReg
13861,maddamoon,retweet,11,"RT  @5GRinaldini: Come una cieca s'era abbandonata alla guida del marito.."""" #MattiaTW/03  3.""""",NA,O2,3,OtherReg
13897,maddamoon,retweet,11,"RT  @5GRinaldini: Santa donna mia madre! D'indole schiava e placidissima,aveva cosÏ scarsa esperienza della vita e degli uomini"""". #MattiaTW/03  26""""",NA,O2,3,OtherReg
13930,maddamoon,retweet,11,"RT  @MattiaPascalTw:  @maddamoon gi‡... non amo guardarmi troppo allo specchio, e poi ero pieno di salute e mi bastava!! #MattiaTW/03 Ö",NA,O2,3,OtherReg
13931,maddamoon,retweet,11,"RT  @MattiaPascalTw:  @maddamoon Gi‡... non amo guardarmi troppo allo specchio, e poi ero pieno di salute e mi bastava!! #MattiaTW/03 Ö https://t.co/fStZ52OyvJ",NA,O2,3,OtherReg
14045,Maria3Gabriella,retweet,11,"RT  @5AEL21: #MattiaTW/03  -  Senti il vuoto? La talpa! la talpa! Alludeva al Malagna, all'amministratore"""" - 675AGC87 https://t.co/Gi8tbZVcEZ""""",photo,O2,3,NR
14046,Maria3Gabriella,retweet,11,RT  @5AEL21: #MattiaTW/03  - » giusto cambiare il proprio aspetto solo per piacere agli altri? -675AGC87 https://t.co/9cpG3AfhlT,photo,O2,3,NR
14047,Maria3Gabriella,retweet,11,RT  @5AEL21: #MattiaTW/03  675AFS309 https://t.co/hrKGFaujQg,NA,O2,3,NR
14048,Maria3Gabriella,retweet,11,RT  @5AEL21: #MattiaTW/03  675AFS309 https://t.co/WaMXiCbGdz,NA,O2,3,NR
14049,Maria3Gabriella,retweet,11,"RT  @5AEL21: #MattiaTW/03  675AGF236Forse, dico, io avrei cambiato il mio volentieri, e cosÏ anche gli occhi e tante altre parti della mia pÖ",NA,O2,3,NR
14050,Maria3Gabriella,retweet,11,"RT  @5AEL21: #MattiaTW/03  675AGF236Forse, dico, io avrei cambiato il mio volentieri, e cosÏ anche gli occhi e tante altre parti della mia persona.",NA,O2,3,NR
14051,Maria3Gabriella,retweet,11,RT  @5AEL21: #MattiaTW/03  Caro Mattia al tuo tempo le chiacchiere si facevano in paese...adesso si fanno sui social network..cos'Ë peggio? 6Ö,NA,O2,3,NR
14052,Maria3Gabriella,retweet,11,RT  @5AEL21: #MattiaTW/03  Caro Mattia al tuo tempo le chiacchiere si facevano in paese...adesso si fanno sui social network..cos'Ë peggio? 675AML1911,NA,O2,3,NR
14053,Maria3Gabriella,retweet,11,RT  @5AEL21: #MattiaTW/03 675ATL166 https://t.co/zvcY4ZfJAd,NA,O2,3,NR
14097,Maria3Gabriella,retweet,11,"RT  @5AEL21: Batta Malagna,la talpa: nomignolo azzeccato per chi si approfitta di una povera vedova scavandole"""" il patrimonio #MattiaTW/03  laprof""""",NA,O2,3,NR
14098,Maria3Gabriella,retweet,11,"RT  @5AEL21: Batta Malagna,la talpa: nomignolo azzeccato per chi si approfitta di una povera vedova scavandole"""" il patrimonio #MattiaTW/03 Ö""""",NA,O2,3,NR
14116,Maria3Gabriella,retweet,11,RT  @5AEL21: Ecco Mattia da giovane...nella sua prima vita #MattiaTW/03  laprof https://t.co/skPVRoRrU3,photo,O2,3,NR
14118,Maria3Gabriella,retweet,11,"RT  @5AEL21: ''Egli ebbe l'arte di non farci mancare mai nulla,finchË visse mia madre'' #MattiaTW/03  (675AGC217). https://t.co/LpXD5d7R7V",photo,O2,3,NR
14126,Maria3Gabriella,retweet,11,RT  @5AEL21: Forse fuggivi anche da questo! #MattiaTW/03  Laprof https://t.co/0UDEDTzjAE,photo,O2,3,NR
14134,Maria3Gabriella,retweet,11,RT  @5AEL21: I pensieri del solitario Pinzone.. #MattiaTW/03  675AAT169 https://t.co/HBmfeF61cB,photo,O2,3,NR
14150,Maria3Gabriella,retweet,11,RT  @5AEL21: ''La sua morte quasi improvvisa fu la nostra rovina'' #MattiaTW/03  (675AGC217). https://t.co/YPyqqLhwbh,photo,O2,3,NR
14152,Maria3Gabriella,retweet,11,RT  @5AEL21: La Zia Scolastica che aveva un pajo d'occhi da furetto. #MattiaTW/03 ( 675ASM266). https://t.co/yssXAEKlbG,photo,O2,3,NR
14172,Maria3Gabriella,retweet,11,RT  @5AEL21: Mattia Pascal e Vitangelo Moscarda: entrambi con un problema di naso e ...di identit‡ #MattiaTW/03  laprof,NA,O2,3,NR
14202,Maria3Gabriella,retweet,11,RT  @5AEL21: Pinzone che fa di tutto per non mostrare le sue emozioni. #MattiaTW/03 (675ASM266). https://t.co/GAc3ZlxpU0,photo,O2,3,NR
14209,Maria3Gabriella,retweet,11,RT  @5AEL21: Quanto sarebbe stato alto Pinzone se non avesse avuto quella ''discreta gobbetta''? ???? #MattiaTW/03  (675AGC217). https://t.co/cVemkstFv4,NA,O2,3,NR
14210,Maria3Gabriella,retweet,11,RT  @5AEL21: Quanto sarebbe stato alto Pinzone se non avesse avuto quella ''discreta gobbetta''? ü§îü§î #MattiaTW/03  (675AGC217). https://t.co/cÖ,NA,O2,3,NR
14215,Maria3Gabriella,retweet,11,"RT  @5AEL21: Santa donna,mia madre!D'indole schiva e placidissima,aveva cosÏ scarsa esperienza della vita e degli uomini!#MattiaTW/03  675APT195",NA,O2,3,NR
14224,Maria3Gabriella,retweet,11,RT  @5AEL21: Una goccia della splendida descrizione che Mattia Pascal fa di sua madre. #MattiaTW/03  675AAT169 https://t.co/sIHkoXMiNg,photo,O2,3,NR
14283,Mitch_Ragusa,tweet,11,"Per tutte le madri che ogni giorno con la loro inarrestabile forza vanno avanti, nonostante tutto, nonostante tutti.#MattiaTW/03",NA,O2,3,NR
14360,MontalciniQ2A,tweet,11,L'avidit‡ di denaro puÚ trasformare un amico di famiglia in un opportunista e in un ladro.  #MattiaTW/03  (242AGC910),NA,O2,3,B
14433,MartyLove01,retweet,11,RT  @MontalciniQ2A: L'avidit‡ di denaro puÚ trasformare un amico di famiglia in un opportunista e in un ladro.  #MattiaTW/03  (242AGC910),NA,O2,3,NR
14531,MontalciniQ2B,tweet,11,Avevo quattro anni quando mio padre morÏ di perniciosa. #MattiaTW/03  (242BCD2611),NA,O2,3,B
14534,MontalciniQ2B,tweet,11,Batta Malagna se ne veniva a piangere da mia madre per truffarla e chiederle debiti onerosissimi. #MattiaTW/03  (242BPE244),NA,O2,3,B
14535,MontalciniQ2B,tweet,11,"Batta Malagna, colmo di debiti, per poterli saldare aveva venduto la maggior parte dei possedimenti di Mattia. #MattiaTW/03  (242BSO511)",NA,O2,3,B
14537,MontalciniQ2B,tweet,11,"Cari lettori se sentirete il vuoto, Ë la talpa che sta scavando sotto i nostri piedi.#MattiaTW/03  (242BRC244) (242BFC16)",NA,O2,3,B
14569,MontalciniQ2B,tweet,11,"Fummo due scioperati  spendavamo senza sosta, ma l'avidit‡ di Malagna era insuperabile.#MattiaTW/03  (242BRM218) (242BFC16)",NA,O2,3,B
14606,MontalciniQ2B,tweet,11,"La madre alla morte del marito, da cui dipendeva, si sentÏ persa. #MattiaTW/03  (242BD304) (242BGC185)",NA,O2,3,B
14607,MontalciniQ2B,tweet,11,"La madre non sapendo gestire l'eredit‡ l'affidÚ a Malagna, la talpa. #MattiaTW/03  (242BPP2611)",NA,O2,3,B
14621,MontalciniQ2B,tweet,11,L'agiatezza e la libert‡ di cui Malagna lasciava godere Mattia e Berto serviva a celare un grande problema. #MattiaTW/03  (242BSO511),NA,O2,3,B
14624,MontalciniQ2B,tweet,11,L'amore di una madre per i suoi figli Ë talmente grande da finire per essere pieno di paure. #MattiaTW/03  (242BML114),NA,O2,3,B
14641,MontalciniQ2B,tweet,11,"Malagna non ci fece mai mancare nulla, ma Ë anche vero che un ladro pi˘ ladro di lui non esisteva. #MattiaTW/03  (242BGT2211) (242BMH4107)",NA,O2,3,B
14642,MontalciniQ2B,tweet,11,"Malagna, pur amministrando male l'eredit‡†, non fece mancare nulla alla vedova e ai suoi figli. #MattiaTW/03  (242BDD283)",NA,O2,3,B
14643,MontalciniQ2B,tweet,11,"Malagna, pur amministrando male l'eredit‡, non fece mancare nulla alla vedova e ai suoi figli. #MattiaTW/03  (242BDD283)",NA,O2,3,B
14665,MontalciniQ2B,tweet,11,"Non ho conosciuto mio padre, morÏ a 38 anni. Ci lasciÚ nell'agiatezza, si racconta che s'arricchÏ giocando a carte. #MattiaTW/03  (242BLO141)",NA,O2,3,B
14666,MontalciniQ2B,tweet,11,"Non ho conosciuto mio padre, morÏ a 38anni. Ci lasciÚ nell'agiatezza, si racconta che si arricchÏ giocando a carte. #MattiaTW/03  (242BLO141)",NA,O2,3,B
14673,MontalciniQ2B,tweet,11,Ormai rassegnata mia madre accettava indifferente le sciagure causate dalla morte del marito. #MattiaTW/03  (242BCD2611),NA,O2,3,B
14681,MontalciniQ2B,tweet,11,Per zia Scolastica gli uomini erano tutti uguali: finti e traditori.#MattiaTW/03  (242BBD304) (242BGC185),NA,O2,3,B
14685,MontalciniQ2B,tweet,11,"Quando un uomo vedovo ha una strana luce negli occhi che maschera con la timidezza, Ë ancora innamorato.#MattiaTW/03  (242BML114)",NA,O2,3,B
14688,MontalciniQ2B,tweet,11,"Quegli occhiali, un vero incubo, impostati per un occhio che vagava per conto suo.#MattiaTW/03  (242BED115)",NA,O2,3,B
14699,MontalciniQ2B,tweet,11,Si pensa che il padre abbia fatto fortuna facendo una scommessa con il capitano di un vapore mercantile. #MattiaTW/03  (242BSF175),NA,O2,3,B
14808,MattiaPascalTw,retweet,11,RT  @5GRinaldini:  @MattiaPascalTw Ë rassegnato alle sue fattezze.E se invece imparasse ad amarle? Le nostre #imperfezioni ci rendono #unici .#MattiaTW/03  #4,NA,O2,3,organizers
14860,MattiaPascalTw,retweet,11,"RT  @Anto99alcara: #MattiaTW/03  75BAS611 Per tutte le madri che ogni giorno con la loro inarrestabile forza vanno avanti, nonostante tutto, nonostante tutti.",NA,O2,3,organizers
14919,MattiaPascalTw,retweet,11,"RT  @GaiaTagliati1: La mancanza di un padre,la forza di una madreGli errori commessi,non siamo pi˘ gli stessi#MattiaTW/03  (72CGT31)",NA,O2,3,organizers
14959,MattiaPascalTw,retweet,11,"RT  @maddamoon: In #MattiaTW/03   @MattiaPascalTw si descrive:l'occhio che guarda altrove, barbone rossastro naso piccolo e sperduto tra barba e fronte!",NA,O2,3,organizers
14960,MattiaPascalTw,retweet,11,"RT  @maddamoon: In #MattiaTW/03   @MattiaPascalTw si descrive:l'occhio che guarda altrove, barbone rossastro naso piccolo e sperduto tra barbaÖ",NA,O2,3,organizers
14973,MattiaPascalTw,retweet,11,"RT  @MaturandiVA: In cuor di donna quanto dura amore? -(Ore).Ed ella non mi amÚ quant'io l'amai? -(Mai).""""#MattiaTW/03   @TwLetteratura""""",NA,O2,3,organizers
15022,MattiaPascalTw,retweet,11,"RT  @VCLESDESANCTIS: #MattiaTW/03  Mattia in un unico capitolo incarna la figura di marito, figlio e fratello. (Diana)",NA,O2,3,organizers
15053,MontalciniQ2B,tweet,11,Zia Scolastica non voleva sposarsi poichË avrebbe commesso un delitto per un eventuale tradimento del marito. #MattiaTW/03  (242BMC186),NA,O2,3,B
15054,MontalciniQ2B,tweet,11,"Zia Scolastica perseguitÚ Berto e Mattia, insultando Mattia grugnendo e definendolo MUSO DI CANE"""".#MattiaTW/03  (242BLC73)""""",NA,O2,3,B
15055,MontalciniQ2B,tweet,11,"Zia Scolastica senza farsi vedere o sentire, di certo ci avrebbe picchiato fino allo sfinire.#MattiaTW/03  (242BED115)",NA,O2,3,B
15056,MontalciniQ2B,tweet,11,Zia Scolastica sosteneva che mia madre dovesse riprendere marito e lo immaginava come Pomino. #MattiaTW/03  (242BMD177),NA,O2,3,B
15057,MontalciniQ2B,tweet,11,"Zia Scolastica, quando s'infuriava, andava via senza salutare nessuno. #MattiaTW/03  (242BMD177)",NA,O2,3,B
15058,MontalciniQ2B,tweet,11,"Zia Scolastica, scappata via su tutte le furie, aveva insultato Mattia definendolo muso di cane""""! #MattiaTW/03  (242BSO511)""""",NA,O2,3,B
15099,p1s00,tweet,11,"come una cieca, s' era abbandonata alla guida del marito   rimastane senza.#MattiaTW/03",NA,O2,3,NR
15117,pacifico_pia,tweet,11,Adoro ** #MattiaTW/03  https://t.co/LO6V5UpjFa,NA,B,3,B
15140,mickydago10,retweet,11,RT  @corsodsalvemini: L'occhio ormai libero di guardare riesce ad oltrepassare il limite dell'orizzonte. E. Nasso #MattiaTW/03   @MattiaPascalÖ,NA,O2,3,NR
15141,mickydago10,retweet,11,RT  @corsodsalvemini: L'occhio ormai libero di guardare riesce ad oltrepassare il limite dell'orizzonte. E. Nasso #MattiaTW/03   @MattiaPascalTw  @TwLetteratura,NA,O2,3,NR
15146,pacifico_pia,tweet,11,Una zia cosÏ pesante non poteva che chiamarsi Scolastica :'D#MattiaTW/03  (805DVM287),NA,B,3,B
15154,paolocosta,tweet,11,"In #MattiaTW/03  fa subito il suo ingresso la grande protagonista del romanzo siciliano, da #Verga a #Pirandello: la famiglia.",NA,O2,3,NR
15210,pierolor98,tweet,11,Un ladro pi˘ ladro di Batta Malagna non nascer‡ mai. Ne nasceranno altri che faranno a gara per essere i migliori. #MattiaTW/03  (585DPL3010),NA,O2,3,NR
15284,Pol00966181,tweet,11,"Mio fratello ebbe la ventura di contrarre a tempo un matrimonio vantaggioso.Il mio matrimonio, invece...#MattiaTW/03",NA,O2,3,NR
15298,prandi_ale,tweet,11,"Malagna, non osava neppure di esprimerle questo suo ardentissimo desiderio #MattiaTW/03",NA,O2,3,NR
15326,puffola15,tweet,11,"S'era abbandonata alla guida del marito, rimasta senza si era sentita sperduta nel mondo #MattiaTW/03",NA,O2,3,NR
15327,puffola15,tweet,11,"S'era abbandonata alla guida del marito, senza di lui si era sentita sperduta nel mondo #MattiaTW/03  https://t.co/FxRHsWFTbX",gif,O2,3,NR
15443,rebecca_casazza,tweet,11,Devo conoscere:-pap‡†ü§ë‚úÖ-Bertoüë±‚úÖ-mammaü§ï‚úÖ-Pominoüë¥‚úÖ-zia Scolasticaüëø‚úÖ-Malagnaüí∂üé©‚úÖ-Pinzoneüë®îçüë¶îçüë¶üç∑‚úÖ-don Eligioüëº‚úÖ #MattiaTW/03  72CRC1912,NA,O2,3,NR
15444,rebecca_casazza,tweet,11,Devo conoscere:-pap‡???-Berto???-mamma???-Pomino???-zia Scolastica???-Malagna?????-Pinzone???????????-don Eligio??? #MattiaTW/03  72CRC1912,NA,O2,3,NR
15499,robfux1,tweet,11,"Sagace e avventuroso, mio padre non ebbe mai pe' suoi commerci stabile sede. #MattiaTW/03",NA,O2,3,NR
15567,sara_cacciatori,tweet,11,"Dopo la morte del padre la tristezza regna, soprattutto nella madre di Pascal. Essa cercÚ di colmare il suo dolore. #MattiaTW/03  72CSC612",NA,O2,3,NR
15651,NancySchifaudo,retweet,11,RT  @5AEL21: La Zia Scolastica che aveva un pajo d'occhi da furetto. #MattiaTW/03 ( 675ASM266). https://t.co/yssXAEKlbG,photo,O2,3,NR
15661,neko759,retweet,11,"RT  @GaiaTagliati1: La mancanza di un padre,la forza di una madreGli errori commessi,non siamo pi˘ gli stessi#MattiaTW/03  (72CGT31)",NA,O2,3,NR
15665,Ninninedda,retweet,11,RT  @atrapur: Diamoci un taglio: Ë #scritturebrevi!!#MattiaTW/03   @asbrilli  @FChiusaroli  @LuigiScebba  @Ninninedda  @TwLetteratura https://t.Ö,NA,O2,3,NR
15666,Ninninedda,retweet,11,RT  @atrapur: Diamoci un taglio: Ë #scritturebrevi!!#MattiaTW/03   @asbrilli  @FChiusaroli  @LuigiScebba  @Ninninedda  @TwLetteratura https://t.co/6HyrArPRFk,NA,O2,3,NR
15712,silverxfuck,tweet,11,"#MattiaTW/03 (585DRV309) Come procurare"""" la propria rovina.""""",NA,O2,3,NR
15721,Simone_Giangia,tweet,11,"Nomina sunt consequentia rerum: la talpa Batta Malagna, il """"male"""" della famiglia Pascal #MattiaTW/03""""",NA,O2,3,NR
15773,paolapremi,retweet,11,"RT  @2_Ainfo_: #MattiaTW/03  A un tempo stesso io mi son una, e due,E fo due ciÚ ch'era una primamente. (82AFP255)",NA,O2,3,NR
15774,paolapremi,retweet,11,"RT  @2_Ainfo_: #MattiaTW/03  il titolo viene riferito a Malagna,colui che sta letteralmente procedendo in incognito.(82AMG149)",NA,O2,3,NR
15775,paolapremi,retweet,11,RT  @2_Ainfo_: #MattiaTW/03  Non riesce a conoscere il padre perchË scappa in Corsica e lascia moglie e figli da soli.(82AAB36),NA,O2,3,NR
15776,paolapremi,retweet,11,"RT  @2_Ainfo_: #MattiaTW/03  Santa donna, mia madre! D'indole schiva e placidissima,aveva cosÏ scarsa esperienza della vita e degli uomini! (DFCD00003)",NA,O2,3,NR
15777,paolapremi,retweet,11,"RT  @2_Ainfo_: #MattiaTW/03  Santa donna, mia madre! D'indole schiva e placidissima,aveva cosÏ scarsa esperienza della vita e degli uomini!Ö",NA,O2,3,NR
15866,spinelli4ia,tweet,11,"comunicava con accento strano e rideva  col naso,quando rideva sembrava che si vergognava a stringeva la labbra. MM #MattiaTW/03",NA,O2,3,OtherReg
15887,pigato_paola,retweet,11,"RT  @Girardi2AA: Ci voleva sempre vicini, quasi temesse di perderci""""#MattiaTW/03  (112ALF1811)""""",NA,B,3,B
15901,spinelli4ia,tweet,11,"E dunque, se son morto gi‡ due volte la morte non mi spaventer‡ pi˘ #MattiaTW/03  https://t.co/fNT5Yob2q8",photo,O2,3,OtherReg
15917,spinelli4ia,tweet,11,"Gerolamo fin da ragazzo veniva col padre in casa nostra, ed era la disperazione mia e di mio fratello.GC #MattiaTW/03",NA,O2,3,OtherReg
15943,spinelli4ia,tweet,11,In cuor di donna quanto dura amore? MI#MattiaTW/03,NA,O2,3,OtherReg
15944,spinelli4ia,tweet,11,In cuor di donna quanto dura amore? YB#MattiaTW/03,NA,O2,3,OtherReg
15965,spinelli4ia,tweet,11,La sua morte quasi improvvisa fu la nostra rovina. ML #MattiaTW/03,NA,O2,3,OtherReg
16006,spinelli4ia,tweet,12,"L'istruttore Pinzone, oltre a essere alto, Ë d'una magrezza tale da incutere ribrezzo, forse Ë il signor Burns dei Simpson.. #MattiaTW/03  SB",NA,O2,3,OtherReg
16011,spinelli4ia,tweet,12,"L'uomo rozzo, tozzo, sempre sudato, con voce molle e stridente. AB #MattiaTW/03",NA,O2,3,OtherReg
16131,spinelli4ia,tweet,11,"Mia madre aveva una tenerezza morbidosa, piena di palpiti e di sgomento : ci voleva sempre vicini KS #MattiaTW/03",NA,O2,3,OtherReg
16132,spinelli4ia,tweet,11,"Mia madre, santa donna, d'indole schiava e placidissima, aveva cosÏ scarsa esperienza della vita e degli uomin! AF #MattiaTW/03 """"",NA,O2,3,OtherReg
16133,spinelli4ia,tweet,11,Mio padre non ebbe mai pe' suoi commerci stabile sede:commerciava ogni tipo di cosa.ML #MattiaTW/03,NA,O2,3,OtherReg
16152,spinelli4ia,tweet,11,"Parlava con accento nasale e rideva anche col naso, giacchË ogni volta, come si vergognasse di ridere, stringeva le labbra. AR #MattiaTW/03",NA,O2,3,OtherReg
16153,spinelli4ia,tweet,11,"Parlava con accento strano e rideva col naso, quando rideva sembrava che si vergnava di ridere e stringevale labbra. MM #MattiaTW/03",NA,O2,3,OtherReg
16158,spinelli4ia,tweet,11,"Pinzone si sforzava spesso di tener i denti tra le labbra, come per mordere,castigare e nascondere un risolino tagliente  ER #MattiaTW/03 """"",NA,O2,3,OtherReg
16169,rafeloz,retweet,11,RT  @5B_vico: 285Bcdc3011  @5B_vico #MattiaTW/03  ''Senti il vuoto? La talpa! la talpa!'' https://t.co/ciT67SuDXv,photo,O2,3,NR
16178,spinelli4ia,tweet,11,Qualche vecchio del paese si compiace ancora di dare a credere che la ricchezza di mio padre avesse origini misteriose.   AL#MattiaTW/03,NA,O2,3,OtherReg
16179,spinelli4ia,tweet,11,Qualche vecchio del paese si compiace ancora di dare a credere che la ricchezza di mio padre avesse origini misteriose.   YB#MattiaTW/03,NA,O2,3,OtherReg
16180,spinelli4ia,tweet,12,Qualche vecchio del paese si compiace ancora di dare a credere che la ricchezza di mio padre avesse origini misteriose. GC #MattiaTW/03,NA,O2,3,OtherReg
16208,spinelli4ia,tweet,12,"Sagace e avventuroso, mio padre non ebbe mai pe' suoi commerci stabile sede. AB #MattiaTW/03",NA,O2,3,OtherReg
16209,spinelli4ia,tweet,11,"Sagace e avventuroso, mio padre Sagace e avventuroso DS #MattiaTW/03",NA,O2,3,OtherReg
16210,spinelli4ia,tweet,11,"Santa donna mia madre, d'indole schiva e placidissima KS #MattiaTW/03",NA,O2,3,OtherReg
16211,spinelli4ia,tweet,11,"Santa donna! Schiva e placidissima, senza esperienza di vita! Sempre malata ma mai si Ë lamentata. DL #MattiaTW/03",NA,O2,3,OtherReg
16212,spinelli4ia,tweet,12,"Santa donna, mia madre! A sentirla parlare pareva una bambina. RN #MattiaTW/03",NA,O2,3,OtherReg
16213,spinelli4ia,tweet,11,"Santa donna, mia madre! D'indole schiva e placidissima,aveva cosÏ scarsa esperienza della vita e degli uomini! BG#MattiaTW/03",NA,O2,3,OtherReg
16220,spinelli4ia,tweet,12,"Sua madre era una donna santa schiva e placidissima,ed aveva una scarsa esperienza nella vita e con gli uomini! MI #MattiaTW/03",NA,O2,3,OtherReg
16258,Rita_Espy,retweet,11,RT  @MontalciniQ2A: L'avidit‡ di denaro puÚ trasformare un amico di famiglia in un opportunista e in un ladro.  #MattiaTW/03  (242AGC910),NA,O2,3,NR
16443,StartingWork_2A,tweet,11,#MattiaTW/03  (42ACA82) https://t.co/bl9E0b0x5o,NA,B,3,B
16444,StartingWork_2A,tweet,11,#MattiaTW/03  (42AMF271) https://t.co/2v3oJurZ6w,NA,B,3,B
16445,StartingWork_2A,tweet,11,#MattiaTW/03  (42ASC271) https://t.co/vO9pGEjOiC,NA,B,3,B
16446,StartingWork_2A,tweet,11,#MattiaTW/03  (42ATD206) https://t.co/gUdYNo60Le,NA,B,3,B
16497,RosariaPascalis,retweet,11,RT  @3asu__: Lucia La morte non arresta il desiderio di conoscere. #Viviamo per sapere #MattiaTW/03,NA,O2,3,NR
16698,StartingWork_2A,tweet,11,"Come una cieca, s'era abbandonata alla guida del marito  rimastane senza, si sentÏ sperduta nel mondo. #MattiaTW/03  (42AAP38)""""",NA,B,3,B
16701,sandra_mzz,retweet,11,"RT  @G4_fu4G: Da rosso a rossastro:non sempre Ë un grande bar,non sempre Ë un clochard.#epentesi #MattiaTW/03   @TwLetteraturaÖ https://t.co/H1f7vtB15O",NA,O2,3,NR
16703,StartingWork_2A,tweet,11,"–ú–∞—Ç—Ç–∏–∞, —ç—Ç–æ –±—ã–ª–æ –±—ã –º–µ–Ω—è, –∏ —è –±—ã–ª #MattiaTW/03  (42AAF28)""""",NA,B,3,B
16707,StartingWork_2A,tweet,11,"Egli ebbe l'arte di non farci mancare mai nulla, finchË visse mia madre. #MattiaTW/03  (42ASL2610)""""",NA,B,3,B
16733,StartingWork_2A,tweet,11,"La sua morte quasi improvvisa fu la nostra rovina. #MattiaTW/03  - 42ASL2610""""",NA,B,3,B
16745,StartingWork_2A,tweet,11,"La sua morte quasi improvvisa fu la nostra rovina. #MattiaTW/03  (42ASL2610)""""",NA,B,3,B
16770,StartingWork_2A,tweet,11,"Many things with those eyes he must have seen in our home, that neither his mum or us have saw. #MattiaTW/03  (42AÖ https://t.co/Cr0GnWokkP""""",NA,B,3,B
16784,StartingWork_2A,tweet,11,"Non parlava, forse perchË non stimava dover suo parlare.  #MattiaTW/03  (42ARF257) https://t.co/rO7vt5omQn""""",photo,B,3,B
16801,StartingWork_2A,tweet,11,"Pensandoci, Mattia"""", potrebbe derivare dall'aggettivo """"Matto"""". #MattiaTW/03 (42AKD215) https://t.co/i7YvJB2ozA""""",photo,B,3,B
16802,StartingWork_2A,tweet,11,"Pensandoci, Mattia"""", potrebbe derivare dall'aggettivo """"Matto"""". #MattiaTW/03 (42AKD215)""""",NA,B,3,B
16808,StartingWork_2A,tweet,11,"Quell'agiatezza serviva a nascondere l'abisso che poi, morta mia madre, ingoiÚ me solo. #MattiaTW/03  (42AFC2011)""""",NA,B,3,B
16830,StartingWork_2B,tweet,11,#MattiaTW/03  (42BK0152) https://t.co/AUDvyFqCgS,NA,B,3,B
16840,StartingWork_2B,tweet,11,#MattiaTW/03  (42BK0152) https://t.co/iZCivJm4dM,NA,B,3,B
16841,StartingWork_2B,tweet,11,#MattiaTW/03  (42BLA2410) https://t.co/ndM6pmjoCv,NA,B,3,B
16842,StartingWork_2B,tweet,11,#MattiaTW/03  (42BLA2410) https://t.co/W0lNk6PnIa,NA,B,3,B
16891,StartingWork_2B,tweet,11,...gli buttai via e lasciai libero l'occhio di guardare dove mi piacesse meglio. #MattiaTW/03  (42BGP313) https://t.co/tRWTySBz6y,photo,B,3,B
16892,StartingWork_2B,tweet,11,...li buttai via e lasciai libero l'occhio di guardare dove gli piacesse meglio.#MattiaTW/03  (42BGP313) https://t.co/fDxMduDaCF,photo,B,3,B
16896,StartingWork_2B,tweet,11,?Non aveva nemmeno voluto mandarci a scuola? che invidia direi io #MattiaTW/03  (42BSL1710),NA,B,3,B
16897,StartingWork_2B,tweet,11,ìNon aveva nemmeno voluto mandarci a scuolaîù che invidia direi io #MattiaTW/03  (42BSL1710),NA,B,3,B
16906,StartingWork_2B,tweet,11,"Andato con un suo trabaccolo [...], non tornÚ pi˘#MattiaTW/03  (42BMC201) https://t.co/eO8DWEw92P",photo,B,3,B
16918,StartingWork_2B,tweet,11,"Come se volesse stare in pace con la propria coscienza, quando meno ce lo saremo aspettato, ci tradiva#MattiaTW/03  (42BDM131)",NA,B,3,B
16919,StartingWork_2B,tweet,11,"Come una cieca, s'era abbandonata alla guida del marito  rimastane senza, si sentÏ sperduta nel mondo.#MattiaTW/03  (42BAD159)",NA,B,3,B
16934,StartingWork_2B,tweet,11,Fece il matt(ia) con noi per circa tre ore#MattiaTW/03  (42BAD159),NA,B,3,B
16936,StartingWork_2B,tweet,11,"Fummo due scioperati  [...] seguitando, da grandi, a vivere come nostra madre, da piccoli, ci aveva abituati.#MattiaTW/03  (42BSG235)""""",NA,B,3,B
16939,StartingWork_2B,tweet,11,"Ho detto troppo presto,in principio,che ho conosciuto mio padre.Non l'ho conosciuto.#MattiaTW/03  (42BAS158) https://t.co/LaUjVWaxhZ",photo,B,3,B
16942,StartingWork_2B,tweet,11,In cuor di donna quanto dura amore? ñ (Ore).Ed ella non mi amÚ quant'io l'amai? ñ (Mai).#MattiaTW/03  (42BRP2411),NA,B,3,B
16948,StartingWork_2B,tweet,11,La sua morte quasi improvvisa fu la nostra rovina.#MattiaTW/03  (42BFA33),NA,B,3,B
16949,StartingWork_2B,tweet,11,"Li aveva trascritti con inchiostro tabaccoso in un vecchio cartolare dalle pagine ingiallite#MattiaTW/03  (42BSG2Ö https://t.co/z3av5EL32n""""",NA,B,3,B
16962,StartingWork_2B,tweet,11,"Ma, appena in istrada, noi due proponemmo a Pinzone una  scappatella#MattiaTW/03  (42BFA33)",NA,B,3,B
16971,StartingWork_2B,tweet,11,"Nello stesso tempo io sono uno, e due,ed era due quello ch'era in principio. #MattiaTW/03  (42BSP142)""""",NA,B,3,B
