ID,Text,Group,Reuse
1011686,Allora ignoravo cosa significasse perdere la certezza di chiamarmi Mattia Pascal.,groupB,FALSE
1011689,Anche le grandi città come Roma da acquasantiere possono diventare portacenere. Questo ci dice qualcosa,groupB,FALSE
1011693,"Avevo pietà per la donna che amavo, perchè per nulla al mondo il suo cuore doveva essere spezzato.  )",groupB,FALSE
1011694,Avevo quattro anni quando mio padre morì di perniciosa.,groupB,FALSE
1011695,"Avrei tradito la memoria della mia mamma, se ne avessi immaginata una nuova  ma un nonno sì, me lo creai.",groupB,FALSE
1011698,"Batta Malagna, colmo di debiti, per poterli saldare aveva venduto la maggior parte dei possedimenti di Mattia.",groupB,FALSE
1011701,Chi perde il senno spesso si rivolge a chi ha solo una certezza: il suo nome e cognome.,groupB,FALSE
1011702,"Chi rende i libri ragione di vita, vola tra le nuvole senza aver bisogno d'ali.",groupB,FALSE
1011703,Chiudo gli occhi e immagino le città che ho già visitato: ricordandomi i luoghi della memoria.,groupB,FALSE
1011704,Come dire a chi ti ama che sei un fuggiasco e che vivi nella tua ombra e non puoi legare la tua sorte a lei,groupB,FALSE
1011705,"Come due uccellini che comunicano in completa armonia, pronunciavamo i nostri nomi per sentirci uno parte dell'altro.",groupB,FALSE
1011710,"Convinti che la luna non sia solo un satellite, ma parte di uno spettacolo che appare ai nostri occhi.",groupB,FALSE
1011713,Costa così poco compiangere qualcuno soprattutto se è un disgraziato!,groupB,FALSE
1011734,"I libri di filosofia pesano tanto, ma colui che li legge, vive tra le nuvole..",groupB,FALSE
1011735,"I libri di filosofia, anche se pesano tanto, una volta letti è come se si vivesse tra le nuvole.  (242B",groupB,FALSE
1011737,Il barbiere cominciò a tagliare la mia barba come fosse un maestro.,groupB,FALSE
1011742,"Il dialogo tra due amanti dovrebbe essere autentico, ma ciò non accade sempre.",groupB,FALSE
1011743,"Il mio libro, come tutti gli altri, doveva avere il suo sapore.",groupB,FALSE
1011750,Il torto più grande di Mattia era quello di aver cambiato aspetto,groupB,FALSE
1011751,In me la fiera si era saziata per prepararsi all' imminente assalto.,groupB,FALSE
1011764,"La fede è per qualcuno un anello leggero, per altri un anello pesante... di una catena che si vorrebbe spezzare!   (",groupB,FALSE
1011765,"La fede è per qualcuno un anello leggero, per altri un anello pesante... di una catena che si vorrebbe spezzare!",groupB,FALSE
1011766,"La fermezza della mia condizione esistenziale mi portava a pensieri tormentosi, a puri scatti di follia./",groupB,FALSE
1011768,"La luna è il nostro lume notturno, il sole lo è di giorno.",groupB,FALSE
1011771,"La mia anima maturò come frutti ancora acerbi, a furia di ammaccature.",groupB,FALSE
1011772,La mia anima maturò mutando la persona che ero in precedenza in una completamente diversa.,groupB,FALSE
1011776,La scelta di una dimora è difficile se ci vengono chiuse le porte in faccia.,groupB,FALSE
1011777,"La scienza e le sue invenzioni illudono, ma almeno semplificano la vita.",groupB,FALSE
1011779,La storia non si prova... si racconta,groupB,FALSE
1011780,La suocera di Mattia non finiva mai di schizzare veleno su di lui.,groupB,FALSE
1011781,"La Terra è una piccola trottolina, che gira senza raggiungere mai una meta.",groupB,FALSE
1011782,"La verità probabilmente era che nonostante avessi grande libertà, mi riusciva complicato godermi la vita a pieno.",groupB,FALSE
1011784,L'agiatezza e la libertà di cui Malagna lasciava godere Mattia e Berto serviva a celare un grande problema.,groupB,FALSE
1011785,"L'alba non sarebbe stata solo l'inizio di un nuovo giorno, ma anche un altro inizio per Mattia Pascal.  )",groupB,FALSE
1011786,L'amore ci fa sentire a casa anche se siamo in un luogo estraneo.,groupB,FALSE
1011787,L'amore di una madre per i suoi figli è talmente grande da finire per essere pieno di paure.,groupB,FALSE
1011788,L'amore può condurre alla rabbia e alla disperazione.,groupB,FALSE
1011789,"L'amore ti cambia, a volte ti rende migliore, a volte ti rende peggiore...",groupB,FALSE
1011792,Le false speranze degli infelici derivano dalle loro sciocche superstizioni.,groupB,FALSE
1011793,Le stelle sono le attrici di uno spettacolo stupendo.,groupB,FALSE
1011795,"Liberarsi da debiti e afflizioni per alcuni è come liberarsi da suocere e mogli, ma affrontare veri problemi",groupB,FALSE
1011799,L'inverno e la sua malinconia.,groupB,FALSE
1011800,"L'inverno ispira malinconia, il solo pensiero bello è l'intimità che si respira a Natale con la famiglia.",groupB,FALSE
1011802,Ma lo lasci ripartire... cambio treno,groupB,FALSE
1011808,Mattia perse la proprietà della Stia per i debiti.,groupB,FALSE
1011809,Meglio liberarsi dalla menzogna o fingere la morte,groupB,FALSE
1011810,"Mi affezionai a mia figlia, considerandola il mio unico scopo nella vita.",groupB,FALSE
1011811,"Mi affezzionai a mia figlia, considerandola il mio unico scopo nella vita.",groupB,FALSE
1011817,"Mia madre non è un peso, ma ho chiesto a Roberto di prenderla con sè per il suo bene.",groupB,FALSE
1011818,Molti libri piacevoli e curiosi molto spesso vengono dimenticati e gettati dall'alto di una scala.,groupB,FALSE
1011820,Nel bene o nel male il destino mi aveva risparmiato dal più crudele dei pensieri: la morte.,groupB,FALSE
1011821,Nel tenerle tra le mie braccia sentii un' impercettibile eccitazione.,groupB,FALSE
1011825,"Non ero morto, ma se lo fossi stato non avrei desiderato ritornare in vita",groupB,FALSE
1011826,"Non ero morto, ma se lo fossi stato non avrei desiderato ritornare in vita.",groupB,FALSE
1011832,Nonostante tutto è sempre bello essere finalmente a casa!  ),groupB,FALSE
1011837,"Ormai, ci stiamo lentamente abituando alla nostra poca importanza nell' Universo.",groupB,FALSE
1011843,Per un rosignolo ciò che conta è il canto e non le penne. Ma per un pavone,groupB,FALSE
1011847,Quando si è innamorati si vede il cielo in una stanza.,groupB,FALSE
1011852,Ridere delle proprie disgrazie è sempre meglio che essere attori di tragedie a volte anche buffe,groupB,FALSE
1011853,"Romilda aveva occhi verdi, intensi, cigli lunghe, capelli neri ed ondulati e la pelle bianca.",groupB,FALSE
1011856,"Se si tolgono a un usignolo le penne della coda, gli resta il canto mentre a un pavone non resta niente./",groupB,FALSE
1011857,"Se si tolgono a un usignolo le penne della coda, gli resta il canto mentre a un pavone non resta niente./",groupB,FALSE
1011860,Servì solo un balzo per fargli intravedere la libertà e la possibilità di una nuova vita.,groupB,FALSE
1011865,"Smisi di giocare non per mia scelta, ma a causa di un orrendo evento frequente al casinò.",groupB,FALSE
1011866,Spesso la libertà tanto sospirata si tramuta in una opprimente prigione.  ),groupB,FALSE
1011867,Spesso pensiamo di conoscere l'indole e l'abitudine degli altri come monsignor Boccamazza.,groupB,FALSE
1011868,Spiegare e capire il motivo della morte ci fa comprendere quello della vita.,groupB,FALSE
1011869,Tornare indietro È possibile nella vita reale o meglio proseguire e perseguire,groupB,FALSE
1011870,"Tutta la mia vita si spegneva, ammutoliva con quella notte.",groupB,FALSE
1011875,"Un piccolo ricordo, eppure così pesante...",groupB,FALSE
1011877,"Un usignolo privato di penne, può godere del suo melodioso canto...ma un pavone senza penne, di cosa si può vantar",groupB,FALSE
1011881,Vivere una vita che non è la propria è come ascoltare una canzone che ti annoia.  ),groupB,FALSE
1011884,"Zia Scolastica perseguitò Berto e Mattia, insultando Mattia grugnendo e definendolo MUSO DI CANE.",groupB,FALSE
1011886,Zia Scolastica sosteneva che mia madre dovesse riprendere marito e lo immaginava come Pomino.,groupB,FALSE
1011888,"Zia Scolastica, scappata via su tutte le furie, aveva insultato Mattia definendolo muso di cane!",groupB,FALSE
1011892,"il tavolino scricchiolava, si muoveva, parlava con picchi dico o lievi",groupO2,FALSE
1011893,"il tavolino scricchiolava, si muoveva, parlava con picchi sodi o lievi.",groupO2,FALSE
1011901,Adoro **,groupB,FALSE
1011904,"Il nostro Mattia è proprio un Latin Lover, manca poco che fa innamorare anche me.",groupB,FALSE
1011905,"La vita o si vive o si scrive, io non l'ho mai vissuta, se non scrivendola!",groupB,FALSE
1011906,"Le gambe! Le gambe! Non mi mostrate le gambe, per carità !Mi fai morire Mattia Pascal :D   #",groupB,FALSE
1011907,"Le gambe! Le gambe! Non mi mostrate le gambe, per carità!Mi fai morire Mattia Pascal :D   #",groupB,FALSE
1011908,"Mattia ha cambiato la sua vita senza dirlo a nessuno e sopratutto ha risanato tutti i suoi debiti, lo invidio!",groupB,FALSE
1011909,"Mattia ha cambiato la sua vita senza dirlo a nessuno e sopratutto ha risanato tutti i suoi debiti, lo invidio! ‚",groupB,FALSE
1011910,"Mattia potrebbe essere paragonato ai ragazzi di oggi, ama così tanto le donne che non può farne a meno.",groupB,FALSE
1011912,Mattia e Adriana si danno la mano e si baciano .. Spiriti. Sarà forse Rocky geloso lo spirito,groupO2,FALSE
1011913,Una zia così pesante non poteva che chiamarsi Scolastica :'D,groupB,FALSE
1011915,"«La democrazia causa di tutti i mali». È Pirandello, dico il fascista Pirandello, che parla",groupO2,FALSE
1011916,Alla luce del giorno si vede men chiaro.,groupO2,FALSE
1011917,"Bei tempi, quando Ulisse poteva dire di chiamarsi Nessuno.   #Pirandello #Omero #cortocircuito",groupO2,FALSE
1011919,Cosa ti aspettavi Che un uomo sofferente fosse più buono Questo è un antico abbaglio.,groupO2,FALSE
1011921,"In   fa subito il suo ingresso la grande protagonista del romanzo siciliano, da #Verga a #Pirandello: la famiglia.",groupO2,FALSE
1011922,"In   vedi l'alternarsi elegante e naturalissimo di discorso indiretto, diretto e indiretto libero.",groupO2,FALSE
1011926,"La sola cosa che sapevo era chi io fossi, la sola cosa che ero fu ciò che sapevo. Ma, ora che non sono, la so più lunga.",groupO2,FALSE
1011927,"Leggero come un'ombra, pesante come la menzogna.",groupO2,FALSE
1011929,Mi si nota di più se mi fingo morto per essere vivo o se mi faccio uccidere per non morire,groupO2,FALSE
1011935,"Questa abitudine di Pirandello di posporre spesso l'avverbio, collocandolo in fondo al periodo.",groupO2,FALSE
1011936,Raffaello e Perugino Come tu mi vuoi.,groupO2,FALSE
1011937,Sapersi interessare alla vita. Un programma per cui non basta una vita.,groupO2,FALSE
1011941,Imagnifici_4Bi :    Mattia...matto! Matto! Matto! Matto! A dir poco... (via Twitter ),groupO2,FALSE
1011942,"Ci sono molte persone, che come Mattia, sono prigioniere della loro stessa vita, ma solo alcune hanno la forza di cambiarla.",groupO2,FALSE
1011946,"Pirandello è uno degli scrittori più importanti del nostro secolo, perchè rappresenta le ansie e le angosce degli uomini di oggi.",groupO2,FALSE
1011948,"Io mi vidi escluso per sempre dalla vita, senza possibilità di rientrarvi.",groupO2,FALSE
1011950,Ridere è l'unica soluzione alla situazione di #Mattia,groupO2,FALSE
1011957,Ad essere piccoli lettori non si può far altro che crescere uomini  ),groupO2,FALSE
1011958,"Lunedì riparte  e lo facciamo ripartire pensando alla luna, nostra guida, fin dagli inizi di tanta",groupO2,FALSE
1011962,"Il tema dell'inganno: Mattia fa il furbo, Malagna ci riesce, Mattia ancora approfitta. Tutti tentano di imbrogliare. Funziona",groupB,FALSE
1011963,"Dopo l'infanzia la giovinezza, e la situazione  peggiora!",groupB,FALSE
1011964,"In questo momento siamo vicini a Mattia, è un punto molto serio della storia. La vita non gli sta risparmiando nien",groupB,FALSE
1011965,La premessa è anche il messaggio finale del libro,groupB,FALSE
1011967,"Mattia impara a ridere, ossia acquisisce il dono amaro e adulto dell' umorismo. †",groupB,FALSE
1011968,Stimo assai più degno dell'uomo..il ridere dei mali comuni  che il mettermene a sospirare e stridere Pirandello come Leopardi,groupB,FALSE
1011971,/ il funto suicidio Adriano Meina e la vendetta di Mattia contro la moglie e la suocera,groupA,FALSE
1011972,/ Berto è sorpreso vedendo Mattia vivo #fantasma,groupA,FALSE
1011978,"Fra Mattia e la sua terribile paura.,",groupA,FALSE
1011979,"Fra Mattia e la sua terribile paura.âˆ†,",groupA,FALSE
1011980,Giada Già incominciavo a penetrare il senso e a misurare i confini di questa libertà,groupA,FALSE
1011981,Giada giù¡ incominciavo a penetrare il senso e a misurare i confini di questa libertà,groupA,FALSE
1011983,"man mano che passa il tempo cresce il disagio di Mattia nella famiglia dove alloggiava, un intruso con il nome falso.",groupA,FALSE
1011990,La paura di Mattia,groupA,FALSE
1011995,L'albero è vivo ma non si sente l' uomo invece ha il triste privilegio di sentirsi vivere,groupA,FALSE
1011996,40 giorni al buio.  #buio,groupA,FALSE
1011997,40 giorni di buio,groupA,FALSE
1011998,L'uomo ha il triste privilegio di sentirsi vivere.,groupA,FALSE
1012000,L 'ignoto fa lievitare le paure dell'uomo.,groupA,FALSE
1012003,Si è reso conto di averla baciata con le labbra di un morto,groupA,FALSE
1012004,"Com' altro è il giorno, altro è la notte, così siamo forse noi di giorno, altra di notte.",groupA,FALSE
1012005,"com' altro è il giorno, altro è la notte",groupA,FALSE
1012007,Durante la notte spesso riflettiamo sulle giornate vissute e ci meravigliamo di quante sciocchezze facciamo. . #sciocchezze,groupA,FALSE
1012010,Il duello fra Mattia e il pittore,groupA,FALSE
1012011,Il finto suicidio per tornare e vendicarsi di moglie e suocera.  #vendetta,groupA,FALSE
1012012,"offeso dal pittore, mattia vuole sfidarlo a duello",groupA,FALSE
1012013,Tua la mia vita si spegneva come il suo affetto per la famiglia si spegneva.,groupA,FALSE
1012015,Lo stupore  di Roberto.,groupA,FALSE
1012016,finalmente Libero non dovevo più mentire,groupA,FALSE
1012018,il finto suicidio riuscito!.  #riuscito,groupA,FALSE
1012019,Con l'ansia e la rabbia arriva a miragno e ritorna la vita di bibliotecario.  #ricominciare,groupA,FALSE
1012020,IO SONO IL FU MATTIA PASCAL,groupA,FALSE
1012025,in questa notte in questa notte baciami forte baciami anche se piove,groupO2,FALSE
1012031,"/XIII Dopo alcuni giorni di quel buio totale, il mio desiderio più profondo era di essere confortato solo da quella donna.",groupO2,FALSE
1012036,Una sola cosa certa: l'amicizia 4ASU #,groupO2,FALSE
1012037,- Il cambiamento di Mattia Pascal dopo il suo caso  Dall'odiare i libri passa a leggerli,groupO2,FALSE
1012038,"Che cos'è la cultura, se non la coscienza della nostra storicità questa coscienza non l'aveva: ha provato ad essere astorico!",groupO2,FALSE
1012039,cosa non si fa pur di non ammettere a sè stessi le proprie povertà! Batta Malagna è uno di noi.,groupO2,FALSE
1012041,ma può la libertà essere tiranna,groupO2,FALSE
1012042,"Batta Malagna, un uomo sterile che non ha mai smesso di crederci.",groupO2,FALSE
1012043,"Chi seiIl mio nome è formato da 12 lettere.A quanto pare la fortuna ti sorrideSì, ben 12 volte.",groupO2,FALSE
1012044,"Chi seiIl mio nome è formato da 12 lettere.A quanto pare la fortuna ti sorrideSì, ben 12 volte.",groupO2,FALSE
1012046,"Dove sei statoScusate il ritardo, sono diventato solo ricco, niente di più.",groupO2,FALSE
1012047,Francesco Meis vuole essere ad ogni costo mio parente! Questa è proprio una delle grandi soddisfazioni della vita!,groupO2,FALSE
1012050,Mattia è meglio di uno strizzacervelli: riesce a capire che Terenzio e la Caporale sono amanti solo origliando.,groupO2,FALSE
1012056,Non volli immaginarmi una nuova mamma.Mi sarebbe parso di profanar la memoria viva e dolorosa della mia mamma vera.,groupO2,FALSE
1012058,Mattia è unuomochenonconoscesèstessosprecandoilpatrimoniodelpadrecomesuccedeinquestiultimiannitranoigiovani,groupO2,FALSE
1012059,Mattiaèunuomochenonconoscesèstessosprecandoilpatrimoniodelpadrecomesuccedeinquestiultimiannitranoigiovani,groupO2,FALSE
1012063,-Fuori!- -Senti:vattene tu...per il tuo bene!-,groupO2,FALSE
1012064,il fu Mattia Pascal,groupO2,FALSE
1012065,"-Io mi chiamo Mattia Pascal.-Grazie, caro.Questo lo so.-E ti par poco",groupO2,FALSE
1012070,Noi abbiamo bisogno d'incolpar sempre qualcuno dei nostri danni e delle nostre sciagure.,groupO2,FALSE
1012081,Libertà... Libertà mormoravo. Ma pure non sarebbe lo stesso altrove,groupO2,FALSE
1012089,"-Ti conosco, -gli dicevo, -ti conosco",groupO2,FALSE
1012092,Io mi chiamo Mattia Pascal,groupO2,FALSE
1012093,NA,groupO2,FALSE
1012095,NA,groupO2,FALSE
1012096,"È difficile pensare a se stessi, sapendo di non essere più se stessi. Alex.",groupO2,FALSE
1012097,"Prof, sono Gaia, ho letto la premessa di   e ...",groupO2,FALSE
1012098,"Don Eligio che tenta di mettere ordine è come noi ragazzi quando mettiamo ordine nelle nostre camere, un'impresa impossibile.",groupO2,FALSE
1012100,Adriano Meis rappresenta un nuovo inizio  per Mattia,groupO2,FALSE
1012102,"Come rideva! Due ciliege, le labbra. Ma, da quelle labbra nemmeno un bacio...",groupO2,FALSE
1012106,"Io sono morto, si, già due volte, ma la prima per errore, e la seconda... sentirete",groupO2,FALSE
1012107,La baciò con le labbra di un morto...,groupO2,FALSE
1012109,La vita è un privilegio che ci è stato donato,groupO2,FALSE
1012111,Ma se l'umanità dovesse finire Che fine farebbe tutto quello che stiamo costruendo,groupO2,FALSE
1012112,Per mattia la vita è un cerchio pieno di tristezza...,groupO2,FALSE
1012113,"Pirandello e la sua visione della morte, che dona a Mattia la libertà",groupO2,FALSE
1012114,"Se un pavone da via le penne della sua coda, che gli resta",groupO2,FALSE
1012115,Seconda morte di Mattia,groupO2,FALSE
1012118,Un buco in un cielo di carta,groupO2,FALSE
1012120,cambiare in una notte si può #Innominato            @,groupA,FALSE
1012121,"Io cercai al bujo le mani d'Adriana, ch'era fredda e tremante Proprio come la canzone di De Gregori!",groupA,FALSE
1012123,Ho trovato l'anima gemella. Adesso mi manca il corpo,groupA,FALSE
1012125,Cerchiamo l'equilibrio e ci innamoriamo di chi ce lo sposta,groupA,FALSE
1012131,E con le mani amore per le mani ti prenderò e senza dire parole nel mio cuore ti porterò e non avrò paura,groupA,FALSE
1012132,"EMB26)Io sono morto, sì, già due volte.",groupB,FALSE
1012133,01   Niente di più straziante del dolore per la perdita di un figlio.,groupO1,FALSE
1012138,Il vulcano,groupO1,FALSE
1012140,•Il vulcano,groupO1,FALSE
1012141,02. ()La curiosità:Come continuerà la storia con RomildaPerchè il protagonista dice di essere morto 2 volte,groupO1,FALSE
1012145,06. Non volli immaginarmi una nuova mamma. Mi sarebbe parso di profanar la memoria viva e dolorosa della mia mamma vera.,groupO1,FALSE
1012153,"10. ma la vita, a considerarla così, da spettatore estraneo, mi pareva ora senza costrutto e senza scopo",groupO1,FALSE
1012154,"10. Pesano tanto:eppure chi se ne ciba e se li mette in corpo, vive tra le nuvole",groupO1,FALSE
1012155,"10.Ero morto, ero morto:non avevo più debiti, non avevo più moglie, non avevo più suocera:nessuno!Libero!Libero!Che cercavo di più",groupO1,FALSE
1012156,"10.ma la vita, a considerarla così, da spettatore estraneo, mi pareva ora senza costrutto e senza scopo",groupO1,FALSE
1012157,"10.Nulla s' inventa, è vero, che non abbia una qualche radice, più o meno profonda, nella realtà ",groupO1,FALSE
1012158,"10.Nulla s' inventa, è vero, che non abbia una qualche radice, più o meno profonda, nella realtà",groupO1,FALSE
1012159,"10.Tutti finti, per lei, gli uomini, birbanti e traditori  In ognuno esiste la virtus che fa di lui un vir, magnitudo animi(Cic.)",groupO1,FALSE
1012161,"11. Giacchè, per il momento, io sono morto, sì, già due volte, ma la prima per errore, e la seconda... sentirete.",groupO1,FALSE
1012167,11.chiuderò gli occhi e passerò oltre appena lo spettacolo della vita in qualche punto mi si presenterà sgradevole,groupO1,FALSE
1012170,12.,groupO1,FALSE
1012173,13.,groupO1,FALSE
1012174,"13.  Nulla s' inventa, è vero, che non abbia una qualche radice, più o men profonda, nella realtà ",groupO1,FALSE
1012175,"13.  Nulla s' inventa, è vero, che non abbia una qualche radice, più o men profonda, nella realtà",groupO1,FALSE
1012179,"14. Per fortuna, l'uomo si distrae facilmente.",groupO1,FALSE
1012180,"15.Il mio caso è assai strano e diverso.Avere passato particolare, rende speciali e un po' più forti.",groupO1,FALSE
1012190,"18 - Si legge o non si legge in Quintiliano, che la storia doveva esser fatta per raccontare e non per provare",groupO1,FALSE
1012195,20.,groupO1,FALSE
1012202,21.,groupO1,FALSE
1012203,21.,groupO1,FALSE
1012208,"24.Per il momento (e Dio sa quanto me ne duole) io sono morto, sì, già due volte, ma la prima per errore, e la seconda...sentirete.",groupO1,FALSE
1012211,26. '' In cuor di donna quanto dura amore                                             -  Ed ella non mi amò quant'io l'amai,groupO1,FALSE
1012212,26.-In cuor di donna quanto dura amore -Ed ella non mi amò quant'io l'amai -Or chi sei tu che,groupO1,FALSE
1012214,"27. Io parlerò di me, ma quanto più brevemente mi sarà possibile, dando cioè soltanto quelle notizie che stimerò necessarie.",groupO1,FALSE
1012215,"27. Ogni oggetto in noi suol trasformarsi secondo le immagini ch' esso evoca e aggruppa, per così dire, attorno a sè.",groupO1,FALSE
1012217,"28. Ero pieno di salute, e mi bastava.",groupO1,FALSE
1012218,"28. Ero pieno di salute, e mi bastava.",groupO1,FALSE
1012219,"28. Ero pieno di salute, e mi bastava.",groupO1,FALSE
1012220,"28. L'uomo è come un vermuccio, una cosa da niente, un minuscolo essere vivente che vale ben poco.",groupO1,FALSE
1012223,"29 Come rideva!Due ciriege, le labbra.Ma da quelle labbra neppure un bacio",groupO1,FALSE
1012227,"4. Io parlerò di me, ma quanto più brevemente mi sarà possibile, dando cioè soltanto quelle notizie che stimerò necessarie.",groupO1,FALSE
1012231,"7.Ogni oggetto in noi suol trasformarsi secondo le immagini ch'esso evoca e raggruppa, per così dire, attorno a sè.",groupO1,FALSE
1012232,"7.Si legge o non si legge in Quintiliano, che la storia doveva esser fatta per raccontare e non per provare",groupO1,FALSE
1012233,"7Stava a me: potevo e dovevo esser l'artefice del mio nuovo destino, nella misura che la Fortuna aveva voluto concedermi.",groupO1,FALSE
1012234,"8. In conclusione, si vede ch  capitato in mezzo a così brava gente tutto il male lo avevo fatto io. E dovevo dunque scontarlo.",groupO1,FALSE
1012240,"Io mi chiamo dunque tento di rendermi particolare nell'universale, che è il nome.",groupO1,FALSE
1012241,Io mi chiamo Mattia: Basta chiamarsi Mattia per esserlo Il nome è la persona,groupO1,FALSE
1012243,"- Ti conosco, - gli dicevo, - ti conosco... Poi, a un tratto, esclamai: - To'! Batta Malagna",groupO1,FALSE
1012244,NA,groupO1,FALSE
1012245,NA,groupO1,FALSE
1012249,E la seconda... sentirete.,groupO1,FALSE
1012251,"Ero capitato là , a Montecarlo, per caso.",groupO1,FALSE
1012252,"Ero capitato là , a Montecarlo, per caso.  CAP VI",groupO1,FALSE
1012253,"Ero capitato là, a Montecarlo, per caso.",groupO1,FALSE
1012254,"Ero capitato là, a Montecarlo, per caso.  CAP VI",groupO1,FALSE
1012258,"'ich bin Mattia Pascal''yes dear, I know that''y te parece poco'",groupO1,FALSE
1012259,"-Io mi chiamo Mattia Pascal.-Grazie, caro. Questo lo so.-E ti par poco",groupO1,FALSE
1012260,"Io parlerò di me, ma quanto più brevemente mi sarà possibile, dando cioè soltanto quelle notizie che stimerò necessarie",groupO1,FALSE
1012261,"Io sono morto sì già due volte, ma la prima per errore e la seconda... sentirete",groupO1,FALSE
1012262,Mi culpa tambièn esta Parecìa de si.,groupO1,FALSE
1012265,"Stava a me: potevo e dovevo esser l'artefice del mio nuovo destino, nella misura che la Fortuna aveva voluto concedermi",groupO1,FALSE
1012266,"-Ti conosco, - gli dicevo -ti conosco- Poi a un tratto esclamai: -To'! Batta Malagna. dal Capitolo IV Fu così",groupO1,FALSE
1012267,"Una delle poche cose, anzi forse la sola ch'io sapessi di certo era questa: che mi chiamavo Mattia Pascal. E me ne approfittavo",groupO1,FALSE
1012270,L'ambivalenza dell'uomo: bestia che uccide e genio che crea.,groupO1,FALSE
1012271,"Mattia. Per illuminare il buio, ognuno ha bisogno di accendere il proprio lanternino. Quale",groupO1,FALSE
1012272,"Mattia: per illuminare il buio, ognuno ha bisogno di accendere il proprio lanternino",groupO1,FALSE
1012273,Quali lanternini seguire al buio dei lanternoni,groupO1,FALSE
1012277,"Le anime hanno un loro particolar modo d'intendersi, d'entrare in intimità, fino a darsi del tu.",groupO2,FALSE
1012278,"Ah, che vuol dire morire! Nessuno, nessuno si ricordava più di me, come se non fossi mai esistito...",groupO2,FALSE
1012280,"In due anni e mezzo tua moglie si e' rifatta una vita, tu invece sei stato solo in grado di creare un'ombra.",groupO2,FALSE
1012283,NA,groupO2,FALSE
1012284,Devo conoscere:-papà ‘ -Berto‘ -mamma• -Pomino‘´ -zia Scolastica‘¿ -Malagna’¶© -Pinzone‘” ‘¦” ‘¦ · -don Eligio‘¼,groupO2,FALSE
1012285,Devo conoscere:-papà-Berto-mamma-Pomino-zia Scolastica-Malagna-Pinzone-don Eligio,groupO2,FALSE
1012286,Di poche cose sono a conoscenzaTra queste la mia discendenzaLa biblioteca BoccamazzaDei libri non m'interessa una..,groupO2,FALSE
1012287,"Eh si, Come lui mi sono trovatoMorto nel mulino amatoMa quello non son iosarà difficile riconoscermi ma per dio",groupO2,FALSE
1012288,"In cerca di casa me ne andaiE a Roma la trovai, Nella casa del signor PelearChe di morte voleva parlar",groupO2,FALSE
1012289,"In cerca di casa me ne andaiE a Roma la trovai, Nella casa del signor PelearChe di morte voleva parlar",groupO2,FALSE
1012290,"In cerca di fortuna andaiE a Montecarlo la trovai, Ma non conoscevo il mio destinoSarò come l'uomo nel giardino",groupO2,FALSE
1012291,"Malagna, Click per aggiungere al carrello...",groupO2,FALSE
1012292,"Malagna, Click per aggiungere al carrello...‘¶»‘¶¼",groupO2,FALSE
1012293,"Mentre Copernico li fa girar tutti, Boccamazza prova a far leggere anche i più bruti",groupO2,FALSE
1012294,Nel mulino mi avete fatto morireE dalla mia vita vi faccio uscirecosì me ne sono andatoDal paese in cui son nato,groupO2,FALSE
1012295,Nel mulino mi avete fatto morireE dalla mia vita vi faccio uscirecosì me ne sono andatoDal paese in cui son nato”š,groupO2,FALSE
1012296,- Io mi chiamo Mattia Pascal.,groupO2,FALSE
1012297,"Giacchè per il momento [...] io sono morto, si, già due volte, ma la prima per errore, e la seconda... Sentirete.",groupO2,FALSE
1012298,Con il termine nebbia Adriano Meis indica la sua situazione di solitudine e di estraneità al mondo,groupO2,FALSE
1012308,"La vita o si scrive o si vive, io non l'ho mai vissuta se non scrivendola.",groupA,FALSE
1012309,Hai mai pensato di andare via e non tornare piùScappare e far perdere le tracce per andare lontano e ricominciare a vivere,groupA,FALSE
1012310,L'ombra di un morto: questa è la mia vita.,groupA,FALSE
1012312,Or che cos'ero io se non un uomo inventato,groupA,FALSE
1012317,Ma già cominciavo a penetrare il senso e a misurare i confini di questa mia libertà,groupO2,FALSE
1012320,Son tutto vostro!! Ormai non fuggo più... nè da me stesso nè da voi!,groupO2,FALSE
1012321,"Ah, che vuol dir morire! Nessuno, nessuno si ricordava più di me, come se non fossi mai esistito...",groupO2,FALSE
1012322,"Le anime hanno un loro particolar modo d'intendersi, d'entrare in intimità, fino a darsi del tu.",groupO2,FALSE
1012324,"Compresi così, che, non ostante quel mio strambo aspetto, ella avrebbe potuto amarmi",groupO1,FALSE
1012326,L'uomo ha il triste privilegio di sentirsi vivo,groupO1,FALSE
1012329,"E si conclude così anche questa bellissima esperienza con il nostro  , un grazie speciale a",groupO1,FALSE
1012330,Che lesse in quell'attimo negli occhi miei Abbassò lo sguardo....,groupO1,FALSE
1012332,Ed ecco che Mattia vuole lasciarsi tutto alle spalle così finge un suicidio e torno a casa!,groupO1,FALSE
1012333,Ed ecco che Mattia vuole lasciarsi tutto alle spalle...Finge così un suicidio e torna a casa !,groupO1,FALSE
1012335,Ho trovato l'anima gemella adesso manca il corpo,groupO1,FALSE
1012336,"Io, io Mattia Pascal ! Sono io ! Non sono morto ! Eccomi qua ..!!",groupO1,FALSE
1012338,La vita è una piccola lanterna e la morte un soffio che la spegne.,groupO1,FALSE
1012339,Le mani comunicano più di mille parole...,groupO1,FALSE
1012340,Le mani comunicano più di mille parole....,groupO1,FALSE
1012341,Mattia ha cercato per tanto la libertà ma  ora si sente prigioniero di se stesso..,groupO1,FALSE
